Name,Address,Country,Publication Title,Publication Number,Year,Match,Type organization
Univ Fed Santa Maria,Grad Program Informat Ave Roraima 1000 BR-97105900 Santa Maria RS Brazil,Brazil,"Automated drowsiness detection through wavelet packet analysis of a
   single EEG channel",374811000044,2016,Universidade Federal de Santa Maria,Academic
Univ Fed Santa Maria,Dept Estat Santa Maria RS Brazil,Brazil,"A multiplierless pruned DCT-like transformation for image and video
   compression that requires ten additions only",380725200004,2016,Universidade Federal de Santa Maria,Academic
Univ Fed Santa Maria,LACESM Santa Maria RS Brazil,Brazil,"A multiplierless pruned DCT-like transformation for image and video
   compression that requires ten additions only",380725200004,2016,Universidade Federal de Santa Maria,Academic
Univ Fed Santa Maria,Lab Sistemas Comp BR-97119900 Santa Maria RS Brazil,Brazil,"Improving the performance of Apache Hadoop on pervasive environments
   through context-aware scheduling",376597500004,2016,Universidade Federal de Santa Maria,Academic
Companhia Energet Minas Gerais,Elect Syst Planning BR-30190131 Belo Horizonte MG Brazil,Brazil,"Subpermutation-Based Evolutionary Multiobjective Algorithm for Load
   Restoration in Power Distribution Networks",381438700005,2016,Compahia Energética de Minas Gerais,Corporate
Companhia Energet Minas Gerais,Management Planning & Monitoring Implementat Oper BR-30150150 Belo Horizonte MG Brazil,Brazil,"Subpermutation-Based Evolutionary Multiobjective Algorithm for Load
   Restoration in Power Distribution Networks",381438700005,2016,Compahia Energética de Minas Gerais,Corporate
Univ Fed ABC,Ctr Matemat Computacao & Cognicao Sao Paulo Brazil,Brazil,DC-GRASP: directing the search on continuous-GRASP,380273700002,2016,Fundação Universidade Federal do ABC,Academic
Pontificia Univ Catolica Rio de Janeiro,Dept Informat Av Marques de Sao Vicente 225 Rio de Janeiro RJ Brazil,Brazil,A multigranularity locking model for RDF,380843600003,2016,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontificia Univ Catolica Rio de Janeiro,Dept Ind Engn Rio De Janeiro Brazil,Brazil,"A Newton-based heuristic algorithm for multi-objective flexible job-shop
   scheduling problem",372173800010,2016,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Inst Fed Educ Ciencia & Tecnol,Fluminense Campus Campos Ctr Rua Dr Siqueira 237 Campos Dos Goytacazes RJ Brazil,Brazil,A multigranularity locking model for RDF,380843600003,2016,Instituto Federal de Educação Ciencia e Tecnologia de Brasilia,Academic
Univ Candido Mendes,Nucleo Pesquisa & Desenvolvimento Rua Anita Pecanha 100 Parque Sao Caetano Campos Dos Goytacazes RJ Brazil,Brazil,A multigranularity locking model for RDF,380843600003,2016,Universidade Cândido Mendes,Academic
Fed Inst Educ Sci & Technol Rio Grande do Norte,Campus Parnamirim BR-59143455 Parnamirim RN Brazil,Brazil,"A SERENDIPITY-BASED PSO APPROACH TO DELAY PREMATURE CONVERGENCE USING
   SCOUT PARTICLES",406133800009,2016,Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte,Academic
IMED Fac Merid,Sch Informat Syst Rua Senador Pinheiro 304 BR-99070220 Passo Fundo RS Brazil,Brazil,"Fast intra prediction algorithm based on texture analysis for 3D-HEVC
   encoders",380725200012,2016,Faculdade Meridional,Academic
Univ Fed Pelotas,Grp Architectures & Integrated Circuits Ctr Technol Dev Pelotas Brazil,Brazil,"Fast intra prediction algorithm based on texture analysis for 3D-HEVC
   encoders",380725200012,2016,Universidade Federal de Pelotas,Academic
Univ Fed Pelotas,Grp Architectures & Integrated Circuits BR-96010900 Pelotas RS Brazil,Brazil,Complexity scalability for real-time HEVC encoders,376651600009,2016,Universidade Federal de Pelotas,Academic
Off Comptroller Gen Brazil,Dept Res & Strateg Informat Brasilia DF Brazil,Brazil,Uncertainty modeling process for semantic technology,437458900003,2016,Dell Computers,Corporate
Fed Univ ABC,Ctr Math Computat & Cognit BR-09210580 Santo Andre SP Brazil,Brazil,"Intrinsic Plasticity for Natural Competition in Koniocortex-Like Neural
   Networks",378641700005,2016,Fundação Universidade Federal do ABC,Academic
Univ Fed Sergipe,Sao Cristovao Brazil,Brazil,On the infinite clipping of handwritten signatures,378945600006,2016,Universidade Federal de Sergipe,Academic
State Univ Londrina DEEL UEL,Dept Elect Engn Rod Celso Garcia Cid PR445 S-N Campus Univ BR-86057970 Londrina PR Brazil,Brazil,"MIMO transmit scheme based on morphological perceptron with competitive
   learning",377521700002,2016,Universidade Estadual de Londrina,Academic
State Univ Londrina UEL,Dept Comp Sci Rodovia Celso Garcia Cid PR 445 Km 380 BR-86051980 Londrina Brazil,Brazil,"Unsupervised learning clustering and self-organized agents applied to
   help network management",374610600003,2016,Universidade Estadual de Londrina,Academic
Minist Educ Brazil,CAPES Fdn BR-70040020 Brasilia DF Brazil,Brazil,"Finnee - A Matlab toolbox for separation techniques hyphenated high
   resolution mass spectrometry dataset",377732400015,2016,Ministério da Educação,Government
Minist Educ Brazil,CAPES Fdn BR-70040020 Brasilia DF Brazil,Brazil,"A review of computational methods applied for identification and
   quantification of atherosclerotic plaques in images",367112400001,2016,Ministério da Educação,Government
Univ Fed Sao Paulo UNIFESP,Inst Ciencia & Tecnol Av Cesare MG Lattes 1201 BR-12247014 Sao Jose Dos Campos SP Brazil,Brazil,A consensus graph clustering algorithm for directed networks,374610600010,2016,Universidade Federal de São Paulo,Academic
Ericsson Res,Indaiatuba SP Brazil,Brazil,"The cognitive systems toolkit and the CST reference cognitive
   architecture",383006300004,2016,Ericsson Telecomunicações S.A.,Corporate
Univ Mato Grosso Sul UFMS,Ponta Pora MS Brazil,Brazil,"A Support System for Clustering Data Streams with a Variable Number of
   Clusters",381423400007,2016,Universidade Federal de Mato Grosso do Sul,Academic
Embrapa Agr Informat,Ave Andre Tosello 209 BR-13083886 Campinas SP Brazil,Brazil,"Flexible three-dimensional modeling of plants using low- resolution
   cameras and visual odometry",379708400008,2016,Empresa Brasileira de Pesquisa Agropecuaria,Government
Vale Inst Technol,Appl Comp Lab Belem Para Brazil,Brazil,"Improving the accuracy of a flood forecasting model by means of machine
   learning and chaos theory",378152800005,2016,Instituto Tecnológico Vale,Other
Vale Inst Technol,Appl Comp Lab Belem Para Brazil,Brazil,"Fine-Tuning of UAV Control Rules for Spraying Pesticides on Crop Fields:
   An Approach for Dynamic Environments",371094500008,2016,Instituto Tecnológico Vale,Other
Univ Fed Juiz de Fora,Ind & Mech Engn Dept Juiz De Fora MG Brazil,Brazil,"EANN 2014: a fuzzy logic system trained by conjugate gradient methods
   for fault classification in a switch machine",378152800009,2016,Universidade Federal de Juiz de Fora,Academic
Univ Fed Juiz de Fora,Dept Elect Engn Juiz De Fora MG Brazil,Brazil,"EANN 2014: a fuzzy logic system trained by conjugate gradient methods
   for fault classification in a switch machine",378152800009,2016,Universidade Federal de Juiz de Fora,Academic
Univ Fed Juiz de Fora,Dept Comp Sci Juiz De Fora MG Brazil,Brazil,Incremental p-margin algorithm for classification with arbitrary norm,374072300021,2016,Universidade Federal de Juiz de Fora,Academic
Univ Fed Juiz de Fora,Dept Comp Sci BR-36036900 Juiz De Fora MG Brazil,Brazil,A dual method for solving the nonlinear structured prediction problem,374479300009,2016,Universidade Federal de Juiz de Fora,Academic
MRS Logist SA,Juiz De Fora MG Brazil,Brazil,"EANN 2014: a fuzzy logic system trained by conjugate gradient methods
   for fault classification in a switch machine",378152800009,2016,MRS Logística,Corporate
Smarti9 Ltda,Juiz De Fora MG Brazil,Brazil,"EANN 2014: a fuzzy logic system trained by conjugate gradient methods
   for fault classification in a switch machine",378152800009,2016,SmartI9,Corporate
Pontifical Catholic Univ Rio de Janeiro,Dept Elect Engn Rio De Janeiro RJ Brazil,Brazil,"EANN 2014: a fuzzy logic system trained by conjugate gradient methods
   for fault classification in a switch machine",378152800009,2016,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontifical Catholic Univ Rio de Janeiro,Postgrad Program Metrol Rio De Janeiro Brazil,Brazil,Neuro-genetic system for optimization of GMI samples sensitivity,370810700013,2016,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontifical Catholic Univ Rio de Janeiro,Dept Elect Engn Rio De Janeiro Brazil,Brazil,Neuro-genetic system for optimization of GMI samples sensitivity,370810700013,2016,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontifical Catholic Univ Rio de Janeiro,Rio De Janeiro Brazil,Brazil,Multi-face tracking based on spatio-temporal detections,381376700011,2016,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Fed Inst Cear,Dept Teleinformat Fortaleza Ceara Brazil,Brazil,"A new pruning method for extreme learning machines via genetic
   algorithms",375552300007,2016,Instituto Federal de Educação Ciência e Tecnologia do Ceará,Academic
Univ Fed Rural Rio de Janeiro,UFRRJ Dept Comp Sci Nova Iguacu RJ Brazil,Brazil,"Linear Logic as a Tool for Qualitative and Quantitative Analysis of
   Workflow Processes",383782800001,2016,Universidade Federal Rural do Rio de Janeiro,Academic
Univ Fed Rural Rio de Janeiro,Dept Comp Sci Ctr Av Governador Roberto Silveira S-N BR-26210210 Nova Iguacu RJ Brazil,Brazil,FUNCTIONAL TESTING USING OBJECT WORKFLOW NETS,382272600009,2016,Universidade Federal Rural do Rio de Janeiro,Academic
Inst Nacl Ciencia & Tecnol Bioanalit,BR-13083970 Campinas SP Brazil,Brazil,"Wavelength selection framework for classifying food and pharmaceutical
   samples into multiple classes",380951100006,2016,Instituto Nacional de Ciência e Tecnologia de Bioanalítica,Government
Pontif Catholic Univ Parana,Postgrad Program Comp Sci Curitiba Parana Brazil,Brazil,"A flexible hierarchical approach for facial age estimation based on
   multiple features",372380700004,2016,Pontifícia Universidade Católica do Paraná,Academic
Pontificia Univ Catolica Parana PUCPR,Ind & Syst Engn Grad Program PPGEPS Rua Imaculada Conceicao 1155 BR-80215901 Curitiba Parana Brazil,Brazil,"Evolutionary multi-objective optimisation with preferences for
   multivariable PI controller tuning",370899300010,2016,Pontifícia Universidade Católica do Paraná,Academic
Univ Oeste Paulista,UNOESTE BR-19050920 Presidente Prudente SP Brazil,Brazil,"Variable-selection approaches to generate QSAR models for a set of
   antichagasic semicarbazones and analogues",376547600016,2016,Universidade do Oeste Paulista,Academic
Brazilian Navy,Admiral Wandenkolk Instruct Ctr Ctr Elect Commun & Informat Technol Rio De Janeiro RJ Brazil,Brazil,"Distributed efficient localization in swarm robotics using Min-Max and
   Particle Swarm Optimization",370305000005,2016,Marinha do Brasil,Government
Brazilian Navy,Admiral Wandenkolk Instruct Ctr Ctr Elect Commun & Informat Technol Rio De Janeiro RJ Brazil,Brazil,"Distributed efficient localization in swarm robotic systems using swarm
   intelligence algorithms",364884700032,2016,Marinha do Brasil,Government
Ctr Fed Educ Tecnol Minas Gerais,Belo Horizonte MG Brazil,Brazil,"LCA-based algorithms for efficiently processing multiple keyword queries
   over XML streams",377831500001,2016,Centro Federal de Educação Tecnológica de Minas Gerais,Academic
UNIFEI Univ Fed Itajuba,Inst Engn Mech Rua Dr Pereira Cabral 1303 BR-37500903 Itajubta MG Brazil,Brazil,"Design of experiments and focused grid search for neural network
   parameter optimization",374366300003,2016,Universidade Federal de Itajubá,Academic
UNIFEI Univ Fed Itajuba,Inst Ind Engn & Management Rua Dr Pereira Cabral 1303 BR-37500903 Itajuba MG Brazil,Brazil,"Design of experiments and focused grid search for neural network
   parameter optimization",374366300003,2016,Universidade Federal de Itajubá,Academic
Univ Fed Parana UFPR,Rua Cel Francisco Heraclito dos Santos 100 Curitiba Parana Brazil,Brazil,Combining diversity measures for ensemble pruning,373190000006,2016,Universidade Federal do Paraná,Academic
Inst Fed Educ Ciencia & Tecnol Paraiba IFPB,Ave Primeiro Maio 720 Joao Pessoa Paraiba Brazil,Brazil,Combining diversity measures for ensemble pruning,373190000006,2016,Instituto Federal de Educação Ciência e Tecnologia da Paraíba,Academic
Univ Fed Pernambuco UFPE,Ctr Informat CIn Ave Jornalista Anibal Fernandes S-N Recife PE Brazil,Brazil,Combining diversity measures for ensemble pruning,373190000006,2016,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco UFPE,CIn Recife PE Brazil,Brazil,A hybrid evolutionary decomposition system for time series forecasting,370107900004,2016,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco UFPE,Ctr Informat CIn Voxar Labs Recife PE Brazil,Brazil,"Depth-assisted rectification for real-time object detection and pose
   estimation",373682400003,2016,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco UFPE,Ctr Informat CIn BR-740560 Recife PE Brazil,Brazil,Multivariate Fuzzy C-Means algorithms with weighting,367276900040,2016,Universidade Federal de Pernambuco,Academic
Fed Univ Jequitinhonha & Mucuri Valleys,Diamantina MG Brazil,Brazil,"Origins and evolution of enactive cognitive science: Toward an enactive
   cognitive architecture",376835100011,2016,Universidade Federal Dos Vales do Jequitinhonha e Mucuri,Academic
UNESP,Cartog Dept Presidente Prudente SP Brazil,Brazil,"Real-time velocity measurement to linear motion of a rigid object with
   monocular image sequence analyses",373158800014,2016,Universidade Estadual Paulista,Academic
PUCRS Univ,Dept Comp Sci Porto Alegre RS Brazil,Brazil,"Estimating term domain relevance through term frequency, disjoint
   corpora frequency - tf-dcf",372381800018,2016,Pontifícia Universidade Católica do Rio Grande do Sul,Academic
Pontifical Catholic Univ Parana PUCPR,Ind & Syst Engn Grad Program PPGEPS Curitiba Parana Brazil,Brazil,"Multi-objective grey wolf optimizer: A novel algorithm for
   multi-criterion optimization",368967900010,2016,Pontifícia Universidade Católica do Paraná,Academic
Pontifical Catholic Univ Parana PUCPR,Ind & Syst Engn Grad Program PPGEPS Curitiba Parana Brazil,Brazil,"A new metaheuristic optimisation algorithm motivated by elephant herding
   behaviour",394518800004,2016,Pontifícia Universidade Católica do Paraná,Academic
Univ Fed Rio Grande,Ctr Ciencias Comp PPGCOMP BR-96200350 Rio Grande Brazil,Brazil,Preaggregation Functions: Construction and an Application,373948000002,2016,Universidade Federal do Rio Grande,Academic
Inst Aeronaut Espacao,BR-12228904 Sao Jose Dos Campos Brazil,Brazil,"Formal Verification of a Space System's User Interface With the IVY
   Workbench",372841200013,2016,Instituto de Aeronáutica e Espaço,Research Institute
Univ Fortaleza,Grad Program Appl Informat Ctr Technol Sci Fortaleza Ceara Brazil,Brazil,"Classification of electromyography signals using relevance vector
   machines and fractal dimension",373019600023,2016,Universidade de Fortaleza,Academic
Univ Fortaleza,Programa Posgrad Informat Aplicada Fortaleza Ceara Brazil,Brazil,"A novel Vickers hardness measurement technique based on Adaptive Balloon
   Active Contour Method",366232700025,2016,Universidade de Fortaleza,Academic
State Univ Rio de Janeiro UERJ,Fac Engn Dept Elect Engn & Telecommun Rio De Janeiro Brazil,Brazil,Weightless neural systems,371558800001,2016,Universidade do Estado do Rio de Janeiro,Academic
State Univ Rio de Janeiro UERJ,Fac Engn Dept Syst Engn & Computat Rio De Janeiro Brazil,Brazil,Weightless neural systems,371558800001,2016,Universidade do Estado do Rio de Janeiro,Academic
Fed Univ Rio de Janeiro UFRJ,Syst Engn & Comp Sci Program COPPE Rio De Janeiro Brazil,Brazil,Weightless neural systems,371558800001,2016,Universidade Federal do Rio de Janeiro,Academic
Univ Fed Rio de Janeiro UFRJ,PESC COPPE Rio De Janeiro Brazil,Brazil,Financial credit analysis via a clustering weightless neural classifier,371558800007,2016,Universidade Federal do Rio de Janeiro,Academic
Inst Fed Espirito Santo,Informat Coordinat BR-29173087 Serra ES Brazil,Brazil,Large-scale mapping in complex field scenarios using an autonomous car,367112400036,2016,Universidade Federal do Espírito Santo,Academic
Inst Math & Comp Sci,BR-13566590 Sao Carlos SP Brazil,Brazil,PTS: Projected Topological Stream clustering algorithm,370107900003,2016,Institutos Nacionais de Ciência e Tecnologia de Sistemas Complexos,Research Institute
Univ Pernambuco UPE,Recife PE Brazil,Brazil,A hybrid evolutionary decomposition system for time series forecasting,370107900004,2016,Universidade de Pernambuco,Academic
Fed Univ Sergipe UFS,Dept Informat Syst Itabaiana Sergipe Brazil,Brazil,An object-based visual selection framework,370107900005,2016,Universidade Federal de Sergipe,Academic
Fed Univ Parana UFPR,Dept Comp Sci PO 19081 BR-81531970 Curitiba Parana Brazil,Brazil,C-Multi: A competent multi-swarm approach for many-objective problems,370107900007,2016,Universidade Federal do Paraná,Academic
Fed Univ Parana UFPR,Dept Elect Engn Polytech Ctr Elect Engn Grad Program PPGEE Curitiba Parana Brazil,Brazil,"A new metaheuristic optimisation algorithm motivated by elephant herding
   behaviour",394518800004,2016,Universidade Federal do Paraná,Academic
Univ Fed Estado Rio de Janeiro,Postgrad Informat Syst Program UNIRIO Av Pasteur 458 Urca Rio De Janeiro RJ Brazil,Brazil,An Automated Approach for Scheduling Bug Fix Tasks,375089200004,2016,Universidade Federal do Estado do Rio de Janeiro,Academic
Ilha Fundao,Ctr Tecnol Bloco H Sala 317 Rio De Janeiro RJ Brazil,Brazil,"Scientific Knowledge Engineering: a conceptual delineation and overview
   of the state of the art",374792000004,2016,Faculdade de Ilha Solteira,Academic
RoboCup,Joao Pessoa Paraiba Brazil,Brazil,"Artificial Intelligence to Win the Nobel Prize and Beyond: Creating the
   Engine for Scientific Discovery",372947200006,2016,Robotx Eletrônicos Ltda - Epp,Corporate
Natl Lab Sci Comp,BR-25651075 Petropolis RJ Brazil,Brazil,"More on quantum, stochastic, and pseudo stochastic languages with few
   states",371310400011,2016,Laboratorio Nacional de Computacao Cientifica,Government
Santa Catarina State Univ,Dept Elect Engn Campus Univ Prof Avelino Marcante BR-89219710 Joinville SC Brazil,Brazil,Supervisory control theory applied to swarm robotics,371258700003,2016,Universidade do Sul de Santa Catarina,Academic
Goiano Fed Inst Educ Sci & Technol,Dept Math BR-35790000 Urutai Brazil,Brazil,"Geometry-Aware Neighborhood Search for Learning Local Models for Image
   Superresolution",370968700001,2016,Instituto Federal de Educação Ciência e Tecnologia Goiano,Academic
Inst Technol Dev LACTEC,BR-80215090 Curitiba PR Brazil,Brazil,"Novelty detection and multi-class classification in power distribution
   voltage waveforms",366232700027,2016,Institutos Lactec,Research Institute
Fed Univ Fluminense UFF,BR-24210240 Niteroi RJ Brazil,Brazil,"Novelty detection and multi-class classification in power distribution
   voltage waveforms",366232700027,2016,Universidade Federal Fluminense,Academic
Pontif Catholic Univ Rio Grande Sul PUCRS,Fac Informat Ave Ipiranga 6681 BR-93030220 Porto Alegre RS Brazil,Brazil,Shape-Based Pedestrian Segmentation in Still Images,382633400004,2016,Pontifícia Universidade Católica do Rio Grande do Sul,Academic
Fed Univ Technol UTFPR,Dept Elect Engn Av Alberto Carazzai 1640 BR-86300000 Cornelio Procopio PR Brazil,Brazil,"Neural speed estimator for line-connected induction motor embedded in a
   digital processor",368560200046,2016,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Sao Carlos UFSCAR,Rodovia Washington Luis Km 235 SP 310 BR-13565905 Sao Carlos SP Brazil,Brazil,"Neural speed estimator for line-connected induction motor embedded in a
   digital processor",368560200046,2016,Universidade Federal de São Carlos,Academic
Univ Vale do Rio dos Sinos Unisinos,Interdisciplinary Postgrad Program Appl Comp Sci BR-93022000 Sao Leopoldo RS Brazil,Brazil,ORACON: An adaptive model for context prediction,366232700005,2016,Universidade do Vale do Rio Dos Sinos,Academic
State Univ Maringa UEM,DIN Maringa PR Brazil,Brazil,Combining visual and acoustic features for music genre classification,366232700009,2016,Universidade Estadual de Maringá,Academic
Fed Inst Goias,BR-75524010 Itumbiara Go Brazil,Brazil,"Exterior lighting computer-automated design based on multi-criteria
   parallel evolutionary algorithm: optimized designs for illumination
   quality and energy efficiency",366232700018,2016,Instituto Federal de Educação Ciência e Tecnologia Goiano,Academic
Fed Univ Southern Bahia,Inst Humanities Arts & Sci BR-45810000 Porto Seguro BA Brazil,Brazil,Data heterogeneity consideration in semi-supervised learning,366232700020,2016,Universidade Federal do Sul da Bahia,Academic
Fraunhofer Project Ctr Software & Syst Engn,Salvador BA Brazil,Brazil,"Information visualization for emergency management: A systematic mapping
   study",366232700036,2016,Fraunhofer Project Center for Software Systems and Engineering,Research Institute
Fed Inst Bahia IFBA,Dept Comp Sci Salvador BA Brazil,Brazil,"Information visualization for emergency management: A systematic mapping
   study",366232700036,2016,Instituto Federal de Educação Ciência e Tecnologia da Bahia,Academic
Fed Univ Bahia UFBA,Dept Comp Sci BR-40170110 Salvador BA Brazil,Brazil,"Information visualization for emergency management: A systematic mapping
   study",366232700036,2016,Universidade Federal da Bahia,Academic
Embrapa Cassava & Fruits,BR-44380000 Cruz Das Almas Brazil,Brazil,Multi-product calibration models using NIR spectroscopy,370884700014,2016,Empresa Brasileira de Pesquisa Agropecuaria,Government
Univ Tocantins UFT,Dept Chem BR-77838824 Araguaina Brazil,Brazil,Multi-product calibration models using NIR spectroscopy,370884700014,2016,Universidade do Tocantins,Academic
Univ Fed Rural Pernambuco UFRPE,Dept Estat & Informat DEINFO Recife PE Brazil,Brazil,"Depth-assisted rectification for real-time object detection and pose
   estimation",373682400003,2016,Universidade Federal Rural de Pernambuco,Academic
Univ Estadual Londrina,Dept Chem Lab Chemometr Nat Sci CP 6001 BR-86051990 Londrina Brazil,Brazil,"Analytical investigation of secondary metabolites extracted from
   Camellia sinensis L. leaves using a HPLC-DAD-ESI/MS data fusion strategy
   and chemometric methods",369871100004,2016,Universidade Estadual de Londrina,Academic
Fed Univ Western Para UFOPA,Santarem Brazil,Brazil,"Facilitating knowledge sharing and reuse in building and construction
   domain: an ontology-based approach",368727300017,2016,Universidade Federal do Oeste da Bahia,Academic
Inst Fed Bahia,Grp Pesquisa Desempenho Sistemas Eletr Potencia Dept Eltrotecn Campus Salvador Salvador BA Brazil,Brazil,"DESIGN OF A ROBUST H-infinity CONTROLLER FOR A LOAD-FREQUENCY POWER
   SYSTEM",406132700024,2016,Instituto Federal de Educação Ciência e Tecnologia da Bahia,Academic
Inst Fed Bahia,Grp Pesquisa Sinais & Sistemas Dept Automacao & Sistemas Campus Salvador Salvador BA Brazil,Brazil,"DESIGN OF A ROBUST H-infinity CONTROLLER FOR A LOAD-FREQUENCY POWER
   SYSTEM",406132700024,2016,Instituto Federal de Educação Ciência e Tecnologia da Bahia,Academic
IFG,Goias Fed Inst Jatai Brazil,Brazil,"A Comparative Study between the Dynamic Behaviours of Standard Cellular
   Automata and Network Cellular Automata Applied to Cryptography",365798200006,2016,Instituto Federal de Educação Ciência e Tecnologia de Goiás,Academic
ITA,Technol Inst Aeronaut Sao Jose Dos Campos Brazil,Brazil,"A Comparative Study between the Dynamic Behaviours of Standard Cellular
   Automata and Network Cellular Automata Applied to Cryptography",365798200006,2016,Instituto Tecnológico de Aeronáutica,Academic
Dow AgroSci Seeds Traits & Oils,BR-14020250 Ribeirao Preto SP Brazil,Brazil,Windowing improvements towards more comprehensible models,368745700002,2016,Dow AgroSciences,Corporate
IBMEC Sch Business & Econ,Av Presidente Wilson 118 BR-20030020 Rio De Janeiro Brazil,Brazil,"A novel method for rule extraction in a knowledge-based innovation
   tutoring system",368745700016,2016,FIA,Academic
Univ Prebiteriana Mackenzie,Grad Program Elect Engn Nat Comp Lab LCoN Sao Paulo Brazil,Brazil,"BeeRBF: A bee-inspired data clustering approach to design RBF neural
   network classifiers",364884700043,2016,Universidade Presbiteriana Mackenzie,Academic
Pontificia Univ Catolica Parana,Postgrad Program Informat Av Imaculada Conceicao 1155 Curitiba Parana Brazil,Brazil,"IMPROVING KNOWLEDGE ACQUISITION IN COLLABORATIVE KNOWLEDGE CONSTRUCTION
   TOOL WITH VIRTUAL CATALYST",394924200008,2016,Pontifícia Universidade Católica do Paraná,Academic
Univ Tecnol Fed Parana,Av Sete Setembro BR-3165 Curitiba Parana Brazil,Brazil,"IMPROVING KNOWLEDGE ACQUISITION IN COLLABORATIVE KNOWLEDGE CONSTRUCTION
   TOOL WITH VIRTUAL CATALYST",394924200008,2016,Universidade Tecnológica Federal do Paraná,Academic
Univ Tecnol Fed Parana,UTFPR Av Sete Setembro BR-3165 Curitiba Parana Brazil,Brazil,"IMPROVING KNOWLEDGE ACQUISITION IN COLLABORATIVE KNOWLEDGE CONSTRUCTION
   TOOL WITH VIRTUAL CATALYST",394924200008,2016,Universidade Tecnológica Federal do Paraná,Academic
Parana Inst Technol,TECPAR R Prof Algacyr Munhoz Mader 3775 Curitiba Parana Brazil,Brazil,"IMPROVING KNOWLEDGE ACQUISITION IN COLLABORATIVE KNOWLEDGE CONSTRUCTION
   TOOL WITH VIRTUAL CATALYST",394924200008,2016,Instituto de Tecnologia do Paraná,Corporate
Fed Serv Data Proc SERPRO,Belo Horizonte MG Brazil,Brazil,"ATTRIBUTE SIGNIFICANCE, CONSISTENCY MEASURE AND ATTRIBUTE REDUCTION IN
   FORMAL CONCEPT ANALYSIS",392283000006,2016,Faculdade Raízes,Academic
Lab Nacl Comp Cient,Petropolis Brazil,Brazil,Practical Kernel-Based Reinforcement Learning,391522700001,2016,Laboratorio Nacional de Computacao Cientifica,Government
Fed Inst Pernambuco,Recife PE Brazil,Brazil,"SAX-quantile based multiresolution approach for finding heatwave events
   in summer temperature time series",390249800007,2016,Instituto Federal de Educação Ciência e Tecnologia de Pernambuco,Academic
Fed Univ S Carlos,Sao Carlos SP Brazil,Brazil,"A hardware oriented ad-hoc computer-based method for binary structuring
   element decomposition based on genetic algorithms",386538600004,2016,Universidade Federal de São Carlos,Academic
FACESM,South Minas Coll Econ Sci BR-37504066 Itajuba MG Brazil,Brazil,Spatiotemporal Data Mining for Distribution Load Expansion,384750000010,2016,Faculdade de Ciências Sociais Aplicadas do Sul de Minas - Facesm,Academic
Gnarus Inst,BR-37500052 Itajuba MG Brazil,Brazil,Spatiotemporal Data Mining for Distribution Load Expansion,384750000010,2016,Instituto Gnarus,Research Institute
Univ Pernambuco,Av Benfica 455 Madalena Recife PE Brazil,Brazil,"A fuzzy-swarm based approach for the coordination of unmanned aerial
   vehicles",382540000033,2016,Universidade de Pernambuco,Academic
Fed Univ Rio Grande do Norte UFRN,Dept Informat & Appl Math DIMAp Univ Campus Lagoa Nova Natal RN Brazil,Brazil,"Closure properties for fuzzy recursively enumerable languages and fuzzy
   recursive languages",382540000058,2016,Universidade Federal do Rio Grande do Norte,Academic
Fed Rural Univ Semiarid UFERSA,Univ Campus Pau dos Ferros Pau Dos Ferros RN Brazil,Brazil,"Closure properties for fuzzy recursively enumerable languages and fuzzy
   recursive languages",382540000058,2016,Universidade Federal Rural do Semi-Árido,Academic
Ctr Informat Technol Renato Archer CTI,Campinas SP Brazil,Brazil,An ontology of suspicious software behavior,373211700002,2016,Centro de Tecnologia da Informação Renato Archer,Research Institute
Univ Fed Rural Semiarido UFERSA,DCEN Mossoro RN Brazil,Brazil,"An instance selection method for large datasets based on Markov
   Geometric Diffusion",370676500002,2016,Universidade Federal Rural do Semi-Árido,Academic
Univ Fed Paraiba UFPB,CI Joao Pessoa PB Brazil,Brazil,"An instance selection method for large datasets based on Markov
   Geometric Diffusion",370676500002,2016,Universidade Federal da Paraíba,Academic
Fed Univ Espirito Santo UFES,Dept Comp Sci Ontol & Conceptual Modeling Res Grp NEMO Ave Fernando Ferrari 514 BR-29075910 Vitoria ES Brazil,Brazil,"Ontological anti-patterns: Empirically uncovered error-prone structures
   in ontology-driven conceptual models (vol 99, pg 72, 2015)",370676500003,2016,Universidade Federal do Espírito Santo,Academic
Inst Pesquisas Jardim Bot Rio de Janeiro,Rio De Janeiro Brazil,Brazil,"Applying data mining techniques for spatial distribution analysis of
   plant species co-occurrences",365058700023,2016,Jardim Botanico do Rio de Janeiro,Government
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,"A class of hybrid multilayer perceptrons for software development effort
   estimation problems",412252000001,2017,Universidade Federal de Pernambuco,Academic
